交差点番号,管理者名,交差点名,地先名,緯度,経度,路線名
6644020027,オホーツク総合振興局 網走建設管理部,,網走市南２条西３丁目,44.021548889 ,144.263211633 ,"[{'RosenName': '主要地方道 北海道23号線 網走停車場線', 'KitenNodeNo': '6644020017', 'SyutenNodeNo': '6644020396'}, {'RosenName': '市町村道 網走市91号線 中大通線', 'KitenNodeNo': '6644020107', 'SyutenNodeNo': ''}]"
6644020032,オホーツク総合振興局 網走建設管理部,,網走市字潮見,44.002655387 ,144.264254492 ,"[{'RosenName': '市町村道 網走市120号線 潮見団地線', 'KitenNodeNo': '6544720009', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道490号線 中園−網走停車場線', 'KitenNodeNo': '6544720078', 'SyutenNodeNo': '6644020375'}]"
6644020049,オホーツク総合振興局 網走建設管理部,,網走市南８条西１丁目,44.018616089 ,144.268207214 ,"[{'RosenName': '一般都道府県道 北海道683号線 大観山公園線', 'KitenNodeNo': '6644020097', 'SyutenNodeNo': '6644020400'}, {'RosenName': '市町村道 網走市165号線 南８条通線', 'KitenNodeNo': '6644020301', 'SyutenNodeNo': ''}]"
6644020065,オホーツク総合振興局 網走建設管理部,,網走市南４条東３丁目,44.021978329 ,144.272377440 ,"[{'RosenName': '市町村道 網走市80号線 東４丁目通線', 'KitenNodeNo': '6644020066', 'SyutenNodeNo': '6644020406'}, {'RosenName': '一般都道府県道 北海道4083号線 網走港線', 'KitenNodeNo': '6644020087', 'SyutenNodeNo': '6644020396'}]"
6644020087,オホーツク総合振興局 網走建設管理部,,網走市南５条東６丁目,44.021807697 ,144.277481156 ,"[{'RosenName': '一般都道府県道 北海道4083号線 網走港線', 'KitenNodeNo': '', 'SyutenNodeNo': '6644020065'}, {'RosenName': '市町村道 網走市405号線 南６条通東線', 'KitenNodeNo': '', 'SyutenNodeNo': '6644020088'}, {'RosenName': '市町村道 網走市135号線 網走港線', 'KitenNodeNo': '', 'SyutenNodeNo': '6644020089'}]"
6644020097,オホーツク総合振興局 網走建設管理部,,網走市新町３丁目６９番地,44.019228294 ,144.261982736 ,"[{'RosenName': '市町村道 網走市117号線 山下通線', 'KitenNodeNo': '6644010076', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道683号線 大観山公園線', 'KitenNodeNo': '6644020098', 'SyutenNodeNo': '6644020049'}]"
6644020098,オホーツク総合振興局 網走建設管理部,,網走市字天都山,44.017703474 ,144.261849519 ,"[{'RosenName': '一般都道府県道 北海道683号線 大観山公園線', 'KitenNodeNo': '6544710044', 'SyutenNodeNo': '6644020097'}]"
6644020301,オホーツク総合振興局 網走建設管理部,,網走市南８条東３丁目,44.019041206 ,144.272960921 ,"[{'RosenName': '市町村道 網走市165号線 南８条通線', 'KitenNodeNo': '6644020408', 'SyutenNodeNo': '6644020049'}, {'RosenName': '一般都道府県道 北海道490号線 中園−網走停車場線', 'KitenNodeNo': '6644020375', 'SyutenNodeNo': '6644020406'}]"
6644020347,オホーツク総合振興局 網走建設管理部,,網走市海岸町,44.036805131 ,144.256511200 ,"[{'RosenName': '主要地方道 北海道76号線 網走公園線', 'KitenNodeNo': '6644010008', 'SyutenNodeNo': '6644020390'}]"
6644020375,オホーツク総合振興局 網走建設管理部,,網走市桂町,44.010183979 ,144.273819780 ,"[{'RosenName': '市町村道 網走市167号線 つくしケ丘本通線', 'KitenNodeNo': '', 'SyutenNodeNo': '6544720422'}, {'RosenName': '一般都道府県道 北海道490号線 中園−網走停車場線', 'KitenNodeNo': '6644020032', 'SyutenNodeNo': '6644020301'}]"
6644100014,オホーツク総合振興局 網走建設管理部,,北見市常呂町字常呂,44.121729627 ,144.063393782 ,"[{'RosenName': '一般都道府県道 北海道4033号線 土佐東浜線', 'KitenNodeNo': '6644100012', 'SyutenNodeNo': '6644100016'}, {'RosenName': '市町村道 北見市97186号線 複線（41） 常呂町基線\u3000路線番号５００４', 'KitenNodeNo': '6644100013', 'SyutenNodeNo': ''}]"
6644100016,オホーツク総合振興局 網走建設管理部,常呂町字常呂２３０,北見市常呂町字常呂２３０,44.122300681 ,144.071580498 ,"[{'RosenName': '一般都道府県道 北海道4033号線 土佐東浜線', 'KitenNodeNo': '6644100014', 'SyutenNodeNo': '6644100017'}, {'RosenName': '主要地方道 北海道7号線 北見常呂線', 'KitenNodeNo': '6644100026', 'SyutenNodeNo': ''}]"
6644100017,オホーツク総合振興局 網走建設管理部,豊浜,北見市豊浜,44.122934338 ,144.082887759 ,"[{'RosenName': '一般都道府県道 北海道4033号線 土佐東浜線', 'KitenNodeNo': '6644100016', 'SyutenNodeNo': '6644100018'}, {'RosenName': '一般都道府県道 北海道409号線 常呂港線', 'KitenNodeNo': '6644100020', 'SyutenNodeNo': ''}]"
6644100020,オホーツク総合振興局 網走建設管理部,,北見市常呂町字東浜,44.121714428 ,144.104781684 ,"[{'RosenName': '一般都道府県道 北海道409号線 常呂港線', 'KitenNodeNo': '', 'SyutenNodeNo': '6644100017'}, {'RosenName': '市町村道 北見市97190号線 常呂町常呂港線\u3000路線番号５０８５', 'KitenNodeNo': '6644100019', 'SyutenNodeNo': ''}]"
6644100026,オホーツク総合振興局 網走建設管理部,,北見市常呂町字常呂,44.120409202 ,144.070376570 ,"[{'RosenName': '主要地方道 北海道7号線 北見常呂線', 'KitenNodeNo': '6644100015', 'SyutenNodeNo': '6644100016'}, {'RosenName': '市町村道 北見市97192号線 常呂町北２条線\u3000路線番号５０５４', 'KitenNodeNo': '6644100030', 'SyutenNodeNo': ''}]"
6644100044,オホーツク総合振興局 網走建設管理部,,北見市常呂町土佐,44.106968836 ,144.060920014 ,"[{'RosenName': '主要地方道 北海道7号線 北見常呂線', 'KitenNodeNo': '6543770012', 'SyutenNodeNo': '6644100015'}, {'RosenName': '市町村道 北見市5021号線 常呂町４号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6644100042'}]"
6645110002,オホーツク総合振興局 網走建設管理部,,斜里町大字遠音別村国有林,44.157567788 ,145.133444596 ,"[{'RosenName': '主要地方道 北海道93号線 知床公園線', 'KitenNodeNo': '', 'SyutenNodeNo': '6645100002'}]"
6543510011,オホーツク総合振興局 網走建設管理部,,遠軽町白滝支湧別,43.831336801 ,143.137027035 ,"[{'RosenName': '一般都道府県道 北海道97147号線 複線（1） ９７１４７号複線１', 'KitenNodeNo': '6543510006', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道97147号線 複線（30） ９７１４７号複線２', 'KitenNodeNo': '', 'SyutenNodeNo': '6543610034'}]"
6543510006,オホーツク総合振興局 網走建設管理部,,遠軽町白滝上支湧別,43.825645568 ,143.129494767 ,"[{'RosenName': '一般都道府県道 北海道97147号線 複線（1） ９７１４７号複線１', 'KitenNodeNo': '', 'SyutenNodeNo': '6543510011'}]"
6543610034,オホーツク総合振興局 網走建設管理部,,遠軽町白滝支湧別,43.851893358 ,143.158198740 ,"[{'RosenName': '一般都道府県道 北海道97147号線 複線（30） ９７１４７号複線２', 'KitenNodeNo': '6543510011', 'SyutenNodeNo': ''}, {'RosenName': '一般都道府県道 北海道97147号線 複線（31） ９７１４７号複線３', 'KitenNodeNo': '', 'SyutenNodeNo': '6543610036'}]"
6339260028,せたな町,,せたな町大成区都,42.226820020 ,139.821764119 ,"[{'RosenName': '市町村道 せたな町97102号線 複線（6） ９７１０２号複線６', 'KitenNodeNo': '6339260020', 'SyutenNodeNo': ''}]"
6339470025,せたな町,,せたな町北檜山区北檜山９２,42.413103065 ,139.873761322 ,"[{'RosenName': '市町村道 せたな町97109号線 複線（4） ９７１０４号複線４', 'KitenNodeNo': '6339470054', 'SyutenNodeNo': ''}]"
6339470054,せたな町,,せたな町北檜山区北檜山１３５,42.411507540 ,139.877419404 ,"[{'RosenName': '市町村道 せたな町97109号線 複線（4） ９７１０４号複線４', 'KitenNodeNo': '', 'SyutenNodeNo': '6339470025'}, {'RosenName': '市町村道 せたな町97109号線 複線（2） ９７１０９号複線２', 'KitenNodeNo': '', 'SyutenNodeNo': '6339470055'}]"
6339560027,せたな町,,せたな町瀬棚区三本杉,42.458792945 ,139.861755696 ,"[{'RosenName': '市町村道 せたな町97118号線 ９７１１８号', 'KitenNodeNo': '6339560026', 'SyutenNodeNo': ''}]"
6339560038,せたな町,,せたな町瀬棚区本町３２０番２地先,42.453209894 ,139.848857215 ,"[{'RosenName': '市町村道 せたな町7002号線 一条通り線', 'KitenNodeNo': '6339560004', 'SyutenNodeNo': ''}]"
6339560040,せたな町,,せたな町瀬棚区三本杉,42.464446256 ,139.856443372 ,"[{'RosenName': '市町村道 せたな町97116号線 複線（3） ９７１１６号複線３', 'KitenNodeNo': '6339560028', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 せたな町97116号線 複線（1） ９７１１６号複線１', 'KitenNodeNo': '', 'SyutenNodeNo': '6339560041'}, {'RosenName': '市町村道 せたな町97116号線 複線（4） ９７１１６号複線４', 'KitenNodeNo': '6339560045', 'SyutenNodeNo': ''}]"
6339560041,せたな町,,せたな町瀬棚区元浦,42.482873366 ,139.862737575 ,"[{'RosenName': '市町村道 せたな町97116号線 複線（1） ９７１１６号複線１', 'KitenNodeNo': '6339560040', 'SyutenNodeNo': ''}]"
6440150034,ニセコ町,,ニセコ町字中央通,42.807517834 ,140.683192386 ,"[{'RosenName': '市町村道 ニセコ町154号線 駅前西三号線', 'KitenNodeNo': '6440150039', 'SyutenNodeNo': ''}]"
6342600009,むかわ町,米原,むかわ町米原,42.556095206 ,142.002102569 ,"[{'RosenName': '市町村道 むかわ町281号線 米原７号線', 'KitenNodeNo': '6341670016', 'SyutenNodeNo': ''}]"
6542640060,愛別町,,愛別町字金富,43.902758016 ,142.551522120 ,"[{'RosenName': '市町村道 愛別町135号線 金富２線道路線', 'KitenNodeNo': '6542640042', 'SyutenNodeNo': '6542640145'}, {'RosenName': '市町村道 愛別町97103号線 ９７１０３号', 'KitenNodeNo': '', 'SyutenNodeNo': '6542640043'}, {'RosenName': '市町村道 愛別町97103号線 複線（2） 金富北１号の２道路', 'KitenNodeNo': '6542640055', 'SyutenNodeNo': ''}]"
6542640158,愛別町,,愛別町字金富,43.915277605 ,142.559949691 ,"[{'RosenName': '市町村道 愛別町97104号線 要越の２道路', 'KitenNodeNo': '6542640044', 'SyutenNodeNo': ''}]"
6542650051,愛別町,,愛別町字中央,43.900895045 ,142.653250337 ,"[{'RosenName': '市町村道 愛別町97101号線 複線（36） ９７１０１号複線３６', 'KitenNodeNo': '6542650050', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 愛別町97101号線 複線（31） ９７１０１号複線３１', 'KitenNodeNo': '', 'SyutenNodeNo': '6542650052'}]"
6542650052,愛別町,,愛別町字中央,43.902677940 ,142.646796651 ,"[{'RosenName': '市町村道 愛別町97101号線 複線（30） ９７１０１号複線３０', 'KitenNodeNo': '6542650049', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 愛別町97101号線 複線（31） ９７１０１号複線３１', 'KitenNodeNo': '6542650051', 'SyutenNodeNo': ''}]"
6542330310,旭川市,,旭川市西神楽,43.661959360 ,142.460404438 ,"[{'RosenName': '市町村道 旭川市10103号線 空港・千代ヶ岡道路線', 'KitenNodeNo': '6542330311', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 東神楽町3256号線 ３２５６号線', 'KitenNodeNo': '6542330338', 'SyutenNodeNo': ''}]"
6542330311,旭川市,西神楽４線２２号・西神楽４線２３号,旭川市西神楽四線,43.656547282 ,142.453334604 ,"[{'RosenName': '市町村道 旭川市10103号線 空港・千代ヶ岡道路線', 'KitenNodeNo': '6542330298', 'SyutenNodeNo': '6542330310'}, {'RosenName': '市町村道 旭川市72号線 西神楽４線２２号・５線１８号道路線', 'KitenNodeNo': '6542430939', 'SyutenNodeNo': ''}]"
6542420196,旭川市,,旭川市神楽４条１２丁目,43.752153151 ,142.356312425 ,"[{'RosenName': '市町村道 旭川市67号線 複線（1） ０００６７号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6542420728'}, {'RosenName': '市町村道 旭川市4171号線 ０４１７１号線', 'KitenNodeNo': '6542524489', 'SyutenNodeNo': ''}]"
6542420826,旭川市,,旭川市神居町雨紛,43.740737699 ,142.350934490 ,"[{'RosenName': '市町村道 旭川市14037号線 雨紛３号道路２号線', 'KitenNodeNo': '6542420815', 'SyutenNodeNo': ''}]"
6542430139,旭川市,緑が丘３条３丁目・緑が丘４条２丁,旭川市緑が丘３条２丁目,43.734272695 ,142.376757517 ,"[{'RosenName': '市町村道 旭川市21号線 神楽岡−西神楽線', 'KitenNodeNo': '6542420263', 'SyutenNodeNo': '6542431325'}, {'RosenName': '市町村道 旭川市10023号線 緑が丘通１号線（６Ａ−０−０−２７）', 'KitenNodeNo': '', 'SyutenNodeNo': '6542430236'}]"
6542431029,旭川市,,東川町１２８番地６,43.746941632 ,142.489562945 ,"[{'RosenName': '市町村道 東川町2号線 西１２号道路線', 'KitenNodeNo': '6542431028', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 旭川市25号線 下兵村・倉沼道路線', 'KitenNodeNo': '6542533563', 'SyutenNodeNo': ''}]"
6542520521,旭川市,,旭川市忠和,43.772445295 ,142.320572760 ,"[{'RosenName': '市町村道 旭川市13703号線 忠和５条６・８丁目間１号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6542520685'}]"
6542520621,旭川市,,旭川市近文町２２丁目,43.790009880 ,142.322563112 ,"[{'RosenName': '市町村道 旭川市13353号線 近文町１９・２１丁目間１号線', 'KitenNodeNo': '', 'SyutenNodeNo': '654252F001'}, {'RosenName': '市町村道 旭川市13362号線 近文町２２丁目２号線', 'KitenNodeNo': '654252F003', 'SyutenNodeNo': ''}]"
6542520654,旭川市,,旭川市忠和,43.769570785 ,142.324685065 ,"[{'RosenName': '市町村道 旭川市43706号線 忠和６条７丁目１号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6542520685'}]"
6542520655,旭川市,,旭川市忠和５条７丁目,43.771824670 ,142.324505770 ,"[{'RosenName': '市町村道 旭川市169号線 忠和５条６・８丁目間３号線', 'KitenNodeNo': '6542520742', 'SyutenNodeNo': '6542520591'}]"
6542520685,旭川市,,旭川市忠和,43.769729123 ,142.325380823 ,"[{'RosenName': '市町村道 旭川市13703号線 忠和５条６・８丁目間１号線', 'KitenNodeNo': '6542520521', 'SyutenNodeNo': '6542523080'}, {'RosenName': '市町村道 旭川市43706号線 忠和６条７丁目１号線', 'KitenNodeNo': '6542520654', 'SyutenNodeNo': ''}]"
6542520708,旭川市,,旭川市字近文,43.804516634 ,142.328382472 ,"[{'RosenName': '市町村道 鷹栖町97102号線 複線（8） ９７１０２号複線８', 'KitenNodeNo': '', 'SyutenNodeNo': '6542522827'}, {'RosenName': '市町村道 旭川市10054号線 鷹栖町・旭町間道路線', 'KitenNodeNo': '6542523269', 'SyutenNodeNo': ''}]"
6542520729,旭川市,,旭川市近文町,43.788976825 ,142.327079427 ,"[{'RosenName': '市町村道 旭川市3346号線 緑町１９丁目１号線', 'KitenNodeNo': '6542520778', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 旭川市200号線 近文駅前道路線', 'KitenNodeNo': '', 'SyutenNodeNo': '6542520825'}]"
6542520788,旭川市,,旭川市近文町１７丁目,43.786406368 ,142.328912756 ,"[{'RosenName': '市町村道 旭川市3376号線 近文町１７丁目２号線', 'KitenNodeNo': '6542520825', 'SyutenNodeNo': ''}]"
6542520808,旭川市,,旭川市近文町１５丁目,43.783431744 ,142.329254583 ,"[{'RosenName': '市町村道 旭川市10121号線 緑町線', 'KitenNodeNo': '6542520977', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 旭川市13373号線 近文町１５・１９丁目間１号線', 'KitenNodeNo': '654252F002', 'SyutenNodeNo': ''}]"
6542520825,旭川市,,旭川市近文町１７丁目,43.786972996 ,142.329816803 ,"[{'RosenName': '市町村道 旭川市200号線 近文駅前道路線', 'KitenNodeNo': '6542520729', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 旭川市3376号線 近文町１７丁目２号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6542520788'}]"
6542520977,旭川市,,旭川市近文町１５丁目,43.786573172 ,142.333553983 ,"[{'RosenName': '市町村道 旭川市10012号線 旭西橋通線', 'KitenNodeNo': '6542521130', 'SyutenNodeNo': '6542520778'}, {'RosenName': '市町村道 旭川市10121号線 緑町線', 'KitenNodeNo': '', 'SyutenNodeNo': '6542520808'}]"
6542521130,旭川市,川端町６条１０丁目・川端町７条１,旭川市緑町１２丁目,43.783036270 ,142.338462089 ,"[{'RosenName': '市町村道 旭川市10012号線 旭西橋通線', 'KitenNodeNo': '6542523100', 'SyutenNodeNo': '6542520977'}, {'RosenName': '市町村道 旭川市10031号線 大町・緑町通線', 'KitenNodeNo': '', 'SyutenNodeNo': '6542521549'}]"
